datetime,city,temperature,humidity,pressure,wind_speed,rainfall,aqi,status
2025-02-13 05:00:00,Hyderabad,25,81,1033,10.0,96.0,73,Clear
2025-02-13 06:00:00,Jaipur,26,74,988,5.1,110.2,196,Storm
2025-02-13 07:00:00,Lucknow,25,83,1013,19.2,47.6,140,Fog
2025-02-13 08:00:00,Ahmedabad,34,50,993,24.9,39.0,256,Storm
2025-02-13 09:00:00,Pune,38,66,1030,10.4,63.7,217,Sunny
2025-02-13 10:00:00,Kolkata,21,73,1006,19.2,55.0,164,Storm
2025-02-13 11:00:00,Ahmedabad,18,91,984,12.3,38.8,120,Clear
2025-02-13 12:00:00,Jaipur,40,95,1024,6.6,39.4,142,Fog
2025-02-13 13:00:00,Ahmedabad,34,82,986,4.3,5.7,118,Cloudy
2025-02-13 14:00:00,Chennai,23,74,997,2.5,4.1,232,Storm
2025-02-13 15:00:00,Pune,40,65,986,1.1,47.0,124,Fog
2025-02-13 16:00:00,Pune,28,61,999,19.4,44.7,200,Clear
2025-02-13 17:00:00,Ahmedabad,18,56,987,15.0,83.1,234,Fog
2025-02-13 18:00:00,Hyderabad,41,51,1014,12.9,82.0,92,Rainy
2025-02-13 19:00:00,Jaipur,40,87,985,22.5,27.6,89,Rainy
2025-02-13 20:00:00,Ahmedabad,19,67,1034,14.8,75.5,75,Cloudy
2025-02-13 21:00:00,Delhi,36,39,1020,1.9,28.9,341,Storm
2025-02-13 22:00:00,Kolkata,40,69,1004,4.8,35.7,37,Sunny
2025-02-13 23:00:00,Lucknow,41,75,987,8.6,65.1,246,Clear
2025-02-14 00:00:00,Pune,33,54,1024,4.8,25.5,259,Rainy
2025-02-14 01:00:00,Delhi,24,66,1000,24.7,76.0,162,Rainy
2025-02-14 02:00:00,Delhi,35,30,1008,17.7,2.8,304,Fog
2025-02-14 03:00:00,Ahmedabad,27,41,1007,13.9,8.9,98,Rainy
2025-02-14 04:00:00,Bengaluru,19,54,1023,12.5,14.4,284,Clear
2025-02-14 05:00:00,Lucknow,23,65,1000,11.6,47.8,178,Rainy
2025-02-14 06:00:00,Mumbai,26,81,980,8.4,45.3,313,Fog
2025-02-14 07:00:00,Jaipur,22,25,1005,5.5,52.8,246,Clear
2025-02-14 08:00:00,Ahmedabad,35,84,1018,22.7,77.9,35,Rainy
2025-02-14 09:00:00,Jaipur,38,89,1025,19.2,81.9,226,Storm
2025-02-14 10:00:00,Bengaluru,28,61,1006,10.4,110.5,62,Clear
2025-02-14 11:00:00,Chennai,40,62,1027,16.9,118.6,127,Clear
2025-02-14 12:00:00,Hyderabad,36,29,1024,6.9,86.5,163,Cloudy
2025-02-14 13:00:00,Pune,24,36,1016,19.1,96.7,211,Fog
2025-02-14 14:00:00,Kolkata,24,88,1031,15.3,71.4,226,Clear
2025-02-14 15:00:00,Pune,33,76,1020,1.5,78.2,282,Cloudy
2025-02-14 16:00:00,Hyderabad,33,91,1033,1.6,26.0,260,Cloudy
2025-02-14 17:00:00,Ahmedabad,39,93,984,1.8,2.3,135,Rainy
2025-02-14 18:00:00,Hyderabad,42,52,1014,6.7,109.4,183,Rainy
2025-02-14 19:00:00,Delhi,25,87,992,18.6,25.3,151,Sunny
2025-02-14 20:00:00,Mumbai,24,34,984,21.9,59.7,180,Clear
2025-02-14 21:00:00,Kolkata,36,77,1020,18.0,31.1,246,Clear
2025-02-14 22:00:00,Delhi,25,50,1010,0.8,13.9,303,Clear
2025-02-14 23:00:00,Chennai,38,31,1002,18.1,95.1,168,Storm
2025-02-15 00:00:00,Hyderabad,38,48,1016,6.8,69.0,300,Cloudy
2025-02-15 01:00:00,Hyderabad,34,70,1021,12.5,110.3,300,Rainy
2025-02-15 02:00:00,Lucknow,30,55,1031,13.8,105.5,339,Fog
2025-02-15 03:00:00,Pune,41,56,981,1.5,22.5,347,Clear
2025-02-15 04:00:00,Pune,20,88,1035,8.3,46.8,343,Fog
2025-02-15 05:00:00,Hyderabad,22,65,1022,10.9,77.0,80,Cloudy
2025-02-15 06:00:00,Hyderabad,30,57,1022,5.7,44.8,34,Sunny
2025-02-15 07:00:00,Delhi,28,48,1016,22.8,18.6,334,Rainy
2025-02-15 08:00:00,Mumbai,38,78,1025,21.2,75.9,129,Fog
2025-02-15 09:00:00,Jaipur,37,90,984,9.0,108.5,300,Rainy
2025-02-15 10:00:00,Jaipur,33,37,1033,19.0,119.1,341,Rainy
2025-02-15 11:00:00,Bengaluru,22,65,1030,19.0,115.3,220,Fog
2025-02-15 12:00:00,Pune,36,76,1034,16.4,30.3,158,Fog
2025-02-15 13:00:00,Kolkata,30,81,999,8.1,0.6,300,Rainy
2025-02-15 14:00:00,Bengaluru,24,28,1031,8.0,91.6,306,Storm
2025-02-15 15:00:00,Lucknow,34,30,1008,24.6,55.8,30,Rainy
2025-02-15 16:00:00,Mumbai,26,37,1024,18.7,69.8,250,Storm
2025-02-15 17:00:00,Pune,30,68,984,15.1,87.0,178,Rainy
2025-02-15 18:00:00,Jaipur,23,62,982,2.3,35.1,219,Fog
2025-02-15 19:00:00,Chennai,18,29,1000,11.3,97.9,43,Storm
2025-02-15 20:00:00,Jaipur,23,67,997,5.7,98.2,198,Storm
2025-02-15 21:00:00,Kolkata,29,51,1006,1.4,26.5,320,Cloudy
2025-02-15 22:00:00,Mumbai,21,42,1033,9.3,2.7,280,Clear
2025-02-15 23:00:00,Mumbai,23,51,1032,9.2,61.6,344,Clear
2025-02-16 00:00:00,Chennai,30,76,999,11.4,92.2,302,Sunny
2025-02-16 01:00:00,Kolkata,40,95,1023,22.4,77.9,253,Cloudy
2025-02-16 02:00:00,Ahmedabad,33,69,1002,2.2,108.3,195,Rainy
2025-02-16 03:00:00,Ahmedabad,34,83,1003,21.0,62.2,199,Clear
2025-02-16 04:00:00,Chennai,33,70,996,23.8,57.6,251,Clear
2025-02-16 05:00:00,Ahmedabad,39,35,997,10.7,101.0,172,Sunny
2025-02-16 06:00:00,Ahmedabad,35,56,1016,10.0,44.6,221,Cloudy
2025-02-16 07:00:00,Ahmedabad,25,69,990,18.0,118.5,193,Storm
2025-02-16 08:00:00,Kolkata,26,56,986,21.7,30.5,200,Sunny
2025-02-16 09:00:00,Lucknow,32,74,1000,15.9,93.5,286,Rainy
2025-02-16 10:00:00,Ahmedabad,42,64,992,6.6,68.0,291,Fog
2025-02-16 11:00:00,Pune,34,80,1004,12.0,79.2,82,Clear
2025-02-16 12:00:00,Lucknow,20,79,1020,11.6,25.2,251,Sunny
2025-02-16 13:00:00,Jaipur,41,43,1011,0.5,97.2,238,Sunny
2025-02-16 14:00:00,Bengaluru,23,82,1017,19.5,32.6,174,Clear
2025-02-16 15:00:00,Ahmedabad,30,75,985,7.3,72.2,131,Fog
2025-02-16 16:00:00,Bengaluru,21,82,1014,1.3,112.5,181,Cloudy
2025-02-16 17:00:00,Mumbai,31,69,1002,6.2,105.2,314,Cloudy
2025-02-16 18:00:00,Hyderabad,40,37,988,4.4,19.4,286,Storm
2025-02-16 19:00:00,Chennai,25,30,1016,11.1,23.6,226,Clear
2025-02-16 20:00:00,Bengaluru,35,87,1013,16.1,63.5,105,Storm
2025-02-16 21:00:00,Delhi,40,26,1020,21.1,84.2,337,Clear
2025-02-16 22:00:00,Kolkata,31,95,1027,17.4,76.5,117,Clear
2025-02-16 23:00:00,Mumbai,39,41,1026,23.3,74.5,239,Cloudy
2025-02-17 00:00:00,Ahmedabad,25,41,1006,7.0,54.3,51,Cloudy
2025-02-17 01:00:00,Lucknow,36,85,1020,18.1,15.4,219,Sunny
2025-02-17 02:00:00,Bengaluru,26,39,1005,7.9,48.0,325,Sunny
2025-02-17 03:00:00,Bengaluru,24,41,1003,9.9,0.2,97,Storm
2025-02-17 04:00:00,Lucknow,28,54,1010,20.4,76.7,221,Storm
2025-02-17 05:00:00,Delhi,18,60,1032,4.8,71.0,274,Sunny
2025-02-17 06:00:00,Pune,20,62,996,24.6,15.6,137,Fog
2025-02-17 07:00:00,Hyderabad,24,85,1022,2.7,31.0,168,Cloudy
2025-02-17 08:00:00,Jaipur,31,52,994,4.7,14.0,279,Fog
2025-02-17 09:00:00,Ahmedabad,33,38,1008,23.2,119.5,346,Sunny
2025-02-17 10:00:00,Lucknow,23,66,980,23.1,5.7,43,Sunny
2025-02-17 11:00:00,Pune,39,54,1008,7.0,98.6,322,Sunny
2025-02-17 12:00:00,Delhi,37,60,997,7.7,119.0,273,Cloudy
2025-02-17 13:00:00,Pune,33,92,998,17.4,47.4,137,Cloudy
2025-02-17 14:00:00,Pune,29,31,984,12.4,50.8,154,Sunny
2025-02-17 15:00:00,Jaipur,24,71,1024,18.8,21.1,35,Fog
2025-02-17 16:00:00,Kolkata,18,92,1007,23.5,111.4,189,Sunny
2025-02-17 17:00:00,Mumbai,30,55,1009,13.1,9.2,221,Rainy
2025-02-17 18:00:00,Bengaluru,26,44,982,23.8,7.3,128,Rainy
2025-02-17 19:00:00,Mumbai,28,87,988,9.5,10.2,48,Rainy
2025-02-17 20:00:00,Ahmedabad,36,30,981,13.0,79.7,88,Cloudy
2025-02-17 21:00:00,Pune,31,67,1021,7.5,2.8,328,Sunny
2025-02-17 22:00:00,Pune,30,87,981,24.4,38.7,59,Cloudy
2025-02-17 23:00:00,Lucknow,19,85,996,8.7,34.0,152,Storm
2025-02-18 00:00:00,Chennai,19,86,1014,24.8,20.3,231,Sunny
2025-02-18 01:00:00,Bengaluru,19,49,1027,11.1,73.6,165,Cloudy
2025-02-18 02:00:00,Hyderabad,25,88,1000,23.7,29.0,156,Clear
2025-02-18 03:00:00,Chennai,35,84,1029,21.6,15.5,177,Fog
2025-02-18 04:00:00,Mumbai,36,89,990,16.3,72.4,253,Fog
2025-02-18 05:00:00,Pune,20,78,999,13.4,50.7,297,Storm
2025-02-18 06:00:00,Lucknow,37,46,992,9.7,88.3,165,Storm
2025-02-18 07:00:00,Jaipur,40,74,1007,23.2,100.6,322,Sunny
2025-02-18 08:00:00,Jaipur,18,67,998,20.3,90.4,297,Rainy
2025-02-18 09:00:00,Bengaluru,40,62,981,22.5,95.2,170,Sunny
2025-02-18 10:00:00,Lucknow,22,77,1011,21.7,6.3,276,Storm
2025-02-18 11:00:00,Mumbai,35,82,997,8.9,20.6,50,Cloudy
2025-02-18 12:00:00,Bengaluru,31,43,992,21.7,22.2,283,Sunny
2025-02-18 13:00:00,Ahmedabad,18,93,985,13.3,101.1,329,Clear
2025-02-18 14:00:00,Chennai,35,65,1018,22.5,98.2,152,Fog
2025-02-18 15:00:00,Lucknow,37,38,1017,3.5,34.9,266,Clear
2025-02-18 16:00:00,Hyderabad,39,63,1008,0.9,14.1,131,Storm
2025-02-18 17:00:00,Bengaluru,40,82,1018,2.8,81.1,328,Cloudy
2025-02-18 18:00:00,Kolkata,21,36,989,25.0,40.3,306,Rainy
2025-02-18 19:00:00,Bengaluru,27,92,1005,19.5,103.5,318,Sunny
2025-02-18 20:00:00,Lucknow,35,91,1016,18.5,58.3,288,Rainy
2025-02-18 21:00:00,Kolkata,23,65,1021,13.0,91.5,335,Cloudy
2025-02-18 22:00:00,Bengaluru,25,90,1009,7.9,31.3,347,Sunny
2025-02-18 23:00:00,Mumbai,32,94,1006,9.3,1.9,222,Clear
2025-02-19 00:00:00,Chennai,30,66,989,14.6,109.0,331,Cloudy
2025-02-19 01:00:00,Hyderabad,37,73,1020,2.1,20.9,121,Cloudy
2025-02-19 02:00:00,Pune,39,48,1010,5.8,116.2,242,Cloudy
2025-02-19 03:00:00,Ahmedabad,29,59,986,10.7,50.5,331,Sunny
2025-02-19 04:00:00,Kolkata,40,42,986,6.2,107.5,282,Clear
2025-02-19 05:00:00,Jaipur,41,50,980,15.1,101.7,229,Sunny
2025-02-19 06:00:00,Ahmedabad,32,47,1015,3.0,83.4,203,Cloudy
2025-02-19 07:00:00,Hyderabad,41,70,1026,22.7,81.8,76,Cloudy
2025-02-19 08:00:00,Pune,24,48,983,9.8,98.8,225,Storm
2025-02-19 09:00:00,Lucknow,37,81,1035,10.6,116.6,347,Rainy
2025-02-19 10:00:00,Lucknow,39,91,1007,24.9,91.4,131,Fog
2025-02-19 11:00:00,Lucknow,29,66,984,10.4,33.4,81,Sunny
2025-02-19 12:00:00,Hyderabad,28,72,1019,4.7,35.3,350,Fog
2025-02-19 13:00:00,Jaipur,40,78,986,12.4,7.5,297,Rainy
2025-02-19 14:00:00,Kolkata,18,49,990,19.1,64.2,341,Cloudy
2025-02-19 15:00:00,Chennai,18,70,1012,21.0,34.2,304,Storm
2025-02-19 16:00:00,Bengaluru,30,78,1010,17.5,77.4,87,Cloudy
2025-02-19 17:00:00,Pune,40,44,1016,5.8,19.3,59,Rainy
2025-02-19 18:00:00,Chennai,35,28,989,2.1,59.6,179,Sunny
2025-02-19 19:00:00,Ahmedabad,34,79,999,6.8,34.7,184,Clear
2025-02-19 20:00:00,Lucknow,25,78,1028,16.4,62.5,130,Cloudy
2025-02-19 21:00:00,Hyderabad,25,41,1017,6.7,112.8,284,Storm
2025-02-19 22:00:00,Ahmedabad,22,76,1035,5.3,87.6,111,Storm
2025-02-19 23:00:00,Delhi,22,75,1021,19.7,1.8,76,Sunny
2025-02-20 00:00:00,Lucknow,25,57,1000,20.8,84.1,92,Storm
2025-02-20 01:00:00,Lucknow,36,67,1007,6.4,69.5,299,Fog
2025-02-20 02:00:00,Mumbai,19,76,1008,6.6,70.1,147,Storm
2025-02-20 03:00:00,Kolkata,27,76,983,20.6,97.6,255,Clear
2025-02-20 04:00:00,Delhi,24,60,1009,1.1,24.7,238,Sunny
2025-02-20 05:00:00,Hyderabad,28,61,1027,21.5,105.1,97,Rainy
2025-02-20 06:00:00,Lucknow,42,25,1030,11.9,32.0,66,Sunny
2025-02-20 07:00:00,Ahmedabad,27,30,1031,11.9,48.6,294,Storm
2025-02-20 08:00:00,Jaipur,36,95,1004,19.4,58.3,195,Clear
2025-02-20 09:00:00,Hyderabad,25,38,1008,22.7,22.8,264,Fog
2025-02-20 10:00:00,Pune,18,50,1032,3.7,66.9,350,Clear
2025-02-20 11:00:00,Jaipur,32,72,1012,11.3,118.1,225,Clear
2025-02-20 12:00:00,Lucknow,29,79,1015,16.0,55.6,196,Clear
2025-02-20 13:00:00,Kolkata,20,84,1013,4.1,79.1,129,Fog
2025-02-20 14:00:00,Ahmedabad,37,26,1002,13.7,10.4,134,Storm
2025-02-20 15:00:00,Ahmedabad,27,71,997,16.1,71.2,120,Fog
2025-02-20 16:00:00,Chennai,26,50,987,24.7,106.3,191,Sunny
2025-02-20 17:00:00,Ahmedabad,31,63,989,9.9,59.4,258,Rainy
2025-02-20 18:00:00,Jaipur,39,54,1002,16.6,8.9,150,Fog
2025-02-20 19:00:00,Pune,21,27,990,20.8,62.1,172,Clear
2025-02-20 20:00:00,Lucknow,30,86,997,4.6,24.0,46,Sunny
2025-02-20 21:00:00,Mumbai,22,42,1011,2.9,71.3,332,Cloudy
2025-02-20 22:00:00,Jaipur,34,84,1019,21.5,114.1,236,Sunny
2025-02-20 23:00:00,Pune,35,83,1016,17.2,29.2,334,Fog
2025-02-21 00:00:00,Hyderabad,29,48,1007,10.7,57.6,170,Cloudy
2025-02-21 01:00:00,Lucknow,29,50,1018,6.7,95.9,328,Storm
2025-02-21 02:00:00,Kolkata,30,62,1019,23.5,80.5,94,Storm
2025-02-21 03:00:00,Mumbai,30,38,1017,18.2,81.2,319,Cloudy
2025-02-21 04:00:00,Delhi,27,31,998,8.2,88.8,165,Fog
2025-02-21 05:00:00,Mumbai,19,66,985,5.6,96.2,32,Clear
2025-02-21 06:00:00,Kolkata,32,43,1012,3.8,100.5,237,Sunny
2025-02-21 07:00:00,Delhi,40,48,980,2.8,47.6,265,Sunny
2025-02-21 08:00:00,Jaipur,25,61,1012,17.2,17.7,350,Sunny
2025-02-21 09:00:00,Pune,24,38,1003,13.0,35.8,87,Storm
2025-02-21 10:00:00,Chennai,41,60,992,19.1,20.4,199,Sunny
2025-02-21 11:00:00,Lucknow,35,79,1024,6.0,0.0,292,Sunny
2025-02-21 12:00:00,Kolkata,37,91,1025,7.6,64.8,275,Rainy
2025-02-21 13:00:00,Delhi,37,46,1030,1.3,7.3,257,Storm
2025-02-21 14:00:00,Chennai,36,30,997,10.4,100.2,244,Sunny
2025-02-21 15:00:00,Mumbai,33,95,987,15.8,97.5,208,Fog
2025-02-21 16:00:00,Lucknow,20,36,1031,6.5,107.3,280,Clear
2025-02-21 17:00:00,Kolkata,40,36,1030,4.3,57.9,336,Rainy
2025-02-21 18:00:00,Delhi,21,80,982,12.8,47.6,215,Storm
2025-02-21 19:00:00,Delhi,41,63,1010,1.0,77.8,180,Storm
2025-02-21 20:00:00,Delhi,28,46,1005,11.0,78.0,184,Fog
2025-02-21 21:00:00,Bengaluru,40,53,1015,15.5,23.6,206,Storm
2025-02-21 22:00:00,Bengaluru,23,56,984,8.5,77.4,319,Storm
2025-02-21 23:00:00,Pune,40,35,980,7.5,13.5,340,Storm
2025-02-22 00:00:00,Hyderabad,39,50,986,1.9,72.8,334,Sunny
2025-02-22 01:00:00,Ahmedabad,26,85,1021,15.8,67.5,73,Sunny
2025-02-22 02:00:00,Pune,35,67,1015,4.5,19.9,230,Rainy
2025-02-22 03:00:00,Bengaluru,41,31,998,8.5,42.7,254,Sunny
2025-02-22 04:00:00,Hyderabad,25,58,1011,12.5,107.6,43,Sunny
2025-02-22 05:00:00,Lucknow,27,63,994,10.9,108.9,179,Rainy
2025-02-22 06:00:00,Delhi,28,82,997,20.7,23.6,106,Clear
2025-02-22 07:00:00,Hyderabad,29,37,1009,1.5,71.7,254,Fog
2025-02-22 08:00:00,Ahmedabad,34,31,1004,0.9,44.9,297,Sunny
2025-02-22 09:00:00,Bengaluru,31,71,984,3.8,71.8,232,Fog
2025-02-22 10:00:00,Mumbai,26,89,1006,3.3,107.8,163,Storm
2025-02-22 11:00:00,Ahmedabad,24,52,1008,19.5,85.0,257,Sunny
2025-02-22 12:00:00,Kolkata,34,84,990,7.0,72.5,322,Rainy
2025-02-22 13:00:00,Kolkata,18,67,1000,4.4,26.6,272,Cloudy
2025-02-22 14:00:00,Hyderabad,35,83,996,13.4,53.3,318,Sunny
2025-02-22 15:00:00,Pune,23,82,997,18.0,110.7,236,Rainy
2025-02-22 16:00:00,Kolkata,25,86,1006,10.0,63.4,69,Rainy
2025-02-22 17:00:00,Chennai,40,84,1024,3.7,118.3,132,Clear
2025-02-22 18:00:00,Lucknow,40,48,1000,20.4,3.3,71,Sunny
2025-02-22 19:00:00,Delhi,24,32,1003,22.8,67.9,108,Fog
2025-02-22 20:00:00,Chennai,25,91,980,24.9,72.9,256,Sunny
2025-02-22 21:00:00,Pune,30,56,985,14.6,60.7,257,Sunny
2025-02-22 22:00:00,Mumbai,42,41,994,3.7,31.8,105,Fog
2025-02-22 23:00:00,Mumbai,36,38,1032,16.1,72.8,105,Sunny
2025-02-23 00:00:00,Jaipur,32,36,1015,14.6,32.8,334,Clear
2025-02-23 01:00:00,Chennai,27,28,995,4.6,28.0,275,Storm
2025-02-23 02:00:00,Kolkata,36,38,1022,2.5,18.7,112,Sunny
2025-02-23 03:00:00,Pune,21,69,998,3.5,47.7,291,Storm
2025-02-23 04:00:00,Ahmedabad,32,48,985,22.2,11.0,92,Rainy
2025-02-23 05:00:00,Pune,18,87,1017,1.0,13.4,191,Sunny
2025-02-23 06:00:00,Delhi,26,38,988,13.7,71.7,231,Rainy
2025-02-23 07:00:00,Mumbai,25,86,1024,18.0,55.1,314,Cloudy
2025-02-23 08:00:00,Jaipur,30,81,983,21.4,119.4,246,Clear
2025-02-23 09:00:00,Pune,20,52,1033,8.7,36.1,150,Fog
2025-02-23 10:00:00,Bengaluru,26,94,1012,19.6,7.0,39,Sunny
2025-02-23 11:00:00,Jaipur,25,55,1032,2.2,115.2,216,Sunny
2025-02-23 12:00:00,Delhi,27,77,1008,16.8,72.9,68,Sunny
2025-02-23 13:00:00,Mumbai,22,67,985,16.3,58.0,262,Storm
2025-02-23 14:00:00,Chennai,18,33,1022,8.2,30.3,44,Storm
2025-02-23 15:00:00,Ahmedabad,24,26,1009,14.0,85.0,330,Cloudy
2025-02-23 16:00:00,Mumbai,19,32,994,10.2,38.1,185,Rainy
2025-02-23 17:00:00,Lucknow,42,61,996,13.2,27.4,257,Rainy
2025-02-23 18:00:00,Lucknow,41,84,1022,12.1,41.7,141,Storm
2025-02-23 19:00:00,Pune,19,35,1029,9.8,81.2,175,Cloudy
2025-02-23 20:00:00,Kolkata,29,27,1021,22.5,110.8,130,Fog
2025-02-23 21:00:00,Delhi,31,28,990,11.6,49.7,290,Storm
2025-02-23 22:00:00,Lucknow,35,91,1029,11.8,83.3,154,Fog
2025-02-23 23:00:00,Bengaluru,41,63,1010,1.1,63.5,122,Cloudy
2025-02-24 00:00:00,Bengaluru,32,56,1007,24.6,23.0,115,Cloudy
2025-02-24 01:00:00,Bengaluru,29,61,997,5.6,29.7,343,Cloudy
2025-02-24 02:00:00,Lucknow,37,93,1031,23.8,2.0,188,Rainy
2025-02-24 03:00:00,Kolkata,39,26,1006,18.4,24.9,156,Storm
2025-02-24 04:00:00,Delhi,35,77,1010,18.5,65.3,249,Fog
2025-02-24 05:00:00,Hyderabad,18,41,1035,23.2,40.4,125,Cloudy
2025-02-24 06:00:00,Pune,19,74,982,21.1,117.7,308,Storm
2025-02-24 07:00:00,Mumbai,28,49,998,18.2,29.0,303,Sunny
2025-02-24 08:00:00,Jaipur,33,67,1033,12.6,92.0,129,Sunny
2025-02-24 09:00:00,Bengaluru,33,77,1029,22.8,30.4,50,Fog
2025-02-24 10:00:00,Hyderabad,23,72,1009,6.6,74.5,42,Cloudy
2025-02-24 11:00:00,Ahmedabad,25,77,1014,14.0,79.2,151,Sunny
2025-02-24 12:00:00,Bengaluru,33,49,1032,14.8,114.3,183,Clear
2025-02-24 13:00:00,Jaipur,22,65,1015,14.2,64.3,116,Fog
2025-02-24 14:00:00,Ahmedabad,34,91,1009,1.3,51.8,59,Storm
2025-02-24 15:00:00,Pune,33,66,1017,6.9,14.0,241,Fog
2025-02-24 16:00:00,Lucknow,38,67,1001,2.6,104.9,46,Clear
2025-02-24 17:00:00,Mumbai,36,40,996,16.5,101.0,262,Sunny
2025-02-24 18:00:00,Mumbai,24,91,1033,3.9,118.7,151,Sunny
2025-02-24 19:00:00,Delhi,41,55,1006,5.0,58.3,252,Storm
2025-02-24 20:00:00,Pune,42,41,1005,15.1,15.8,161,Sunny
2025-02-24 21:00:00,Pune,23,49,1007,23.2,62.2,127,Fog
2025-02-24 22:00:00,Jaipur,37,87,996,3.0,41.8,88,Storm
2025-02-24 23:00:00,Mumbai,21,55,1014,18.2,11.6,158,Rainy
2025-02-25 00:00:00,Kolkata,19,72,984,20.5,4.6,98,Clear
2025-02-25 01:00:00,Jaipur,19,95,993,19.9,115.8,152,Rainy
2025-02-25 02:00:00,Pune,34,40,992,16.6,50.3,136,Sunny
2025-02-25 03:00:00,Mumbai,39,64,996,20.3,50.1,321,Rainy
2025-02-25 04:00:00,Chennai,33,66,1015,8.3,114.7,259,Clear
2025-02-25 05:00:00,Mumbai,39,77,990,7.2,100.9,152,Cloudy
2025-02-25 06:00:00,Jaipur,28,84,1019,6.3,58.4,291,Cloudy
2025-02-25 07:00:00,Pune,37,67,1004,10.4,93.3,324,Sunny
2025-02-25 08:00:00,Delhi,37,40,995,0.7,22.2,108,Sunny
2025-02-25 09:00:00,Mumbai,24,95,1004,3.4,45.3,184,Cloudy
2025-02-25 10:00:00,Chennai,23,90,1030,13.0,85.4,285,Rainy
2025-02-25 11:00:00,Pune,41,94,991,24.3,47.4,337,Rainy
2025-02-25 12:00:00,Jaipur,36,40,1000,4.4,112.9,40,Fog
2025-02-25 13:00:00,Bengaluru,41,36,1025,18.2,36.3,106,Sunny
2025-02-25 14:00:00,Pune,38,75,1014,4.0,59.5,300,Rainy
2025-02-25 15:00:00,Jaipur,42,36,1025,6.2,14.5,299,Rainy
2025-02-25 16:00:00,Mumbai,33,25,985,17.0,61.9,300,Fog
2025-02-25 17:00:00,Chennai,19,90,1025,15.9,65.4,338,Clear
2025-02-25 18:00:00,Hyderabad,31,56,1018,8.1,14.0,119,Clear
2025-02-25 19:00:00,Bengaluru,30,30,1031,16.0,91.3,117,Fog
2025-02-25 20:00:00,Mumbai,29,50,998,5.3,116.2,100,Storm
2025-02-25 21:00:00,Kolkata,36,81,989,24.9,74.7,218,Fog
2025-02-25 22:00:00,Hyderabad,39,35,1002,11.5,69.1,235,Fog
2025-02-25 23:00:00,Chennai,27,91,991,21.3,100.5,339,Clear
2025-02-26 00:00:00,Delhi,23,31,997,10.7,13.1,132,Fog
2025-02-26 01:00:00,Chennai,31,59,998,8.3,1.5,189,Clear
2025-02-26 02:00:00,Pune,23,71,1027,12.8,92.4,320,Clear
2025-02-26 03:00:00,Ahmedabad,24,57,993,15.4,78.8,197,Rainy
2025-02-26 04:00:00,Lucknow,41,84,1032,5.6,89.0,121,Cloudy
2025-02-26 05:00:00,Ahmedabad,41,40,985,13.2,5.2,122,Sunny
2025-02-26 06:00:00,Jaipur,28,73,988,16.7,110.1,220,Rainy
2025-02-26 07:00:00,Lucknow,21,59,1008,17.4,98.6,341,Rainy
2025-02-26 08:00:00,Mumbai,27,81,1003,13.5,91.5,227,Sunny
2025-02-26 09:00:00,Kolkata,39,75,989,4.5,47.6,269,Fog
2025-02-26 10:00:00,Chennai,32,86,1022,18.2,99.1,318,Fog
2025-02-26 11:00:00,Pune,22,26,980,17.5,102.8,331,Storm
2025-02-26 12:00:00,Kolkata,29,69,984,9.2,9.9,261,Sunny
2025-02-26 13:00:00,Bengaluru,40,82,1018,8.0,94.3,88,Rainy
2025-02-26 14:00:00,Bengaluru,28,37,993,12.9,15.2,181,Cloudy
2025-02-26 15:00:00,Hyderabad,25,49,1030,19.9,98.3,293,Fog
2025-02-26 16:00:00,Lucknow,28,60,994,18.2,35.2,101,Rainy
2025-02-26 17:00:00,Mumbai,29,92,1002,12.7,82.5,276,Cloudy
2025-02-26 18:00:00,Kolkata,23,53,1000,14.2,37.8,210,Sunny
2025-02-26 19:00:00,Chennai,36,79,993,23.1,69.8,188,Clear
2025-02-26 20:00:00,Hyderabad,19,32,1017,19.1,5.0,74,Storm
2025-02-26 21:00:00,Lucknow,28,91,984,23.1,66.7,200,Storm
2025-02-26 22:00:00,Hyderabad,20,91,987,13.4,24.1,278,Rainy
2025-02-26 23:00:00,Kolkata,36,60,1018,23.1,89.0,33,Sunny
2025-02-27 00:00:00,Mumbai,27,31,1029,17.0,91.0,250,Cloudy
2025-02-27 01:00:00,Jaipur,21,69,1016,7.7,66.1,344,Rainy
2025-02-27 02:00:00,Mumbai,36,76,988,15.9,31.7,187,Storm
2025-02-27 03:00:00,Bengaluru,19,66,1034,10.8,91.7,93,Clear
2025-02-27 04:00:00,Lucknow,26,66,1015,4.8,117.3,340,Storm
2025-02-27 05:00:00,Mumbai,23,88,987,15.6,2.6,118,Fog
2025-02-27 06:00:00,Mumbai,31,63,982,4.4,14.7,180,Fog
2025-02-27 07:00:00,Delhi,37,83,1035,14.2,3.4,35,Cloudy
2025-02-27 08:00:00,Kolkata,34,46,1018,2.0,106.0,112,Cloudy
2025-02-27 09:00:00,Bengaluru,25,69,1004,22.7,116.6,174,Cloudy
2025-02-27 10:00:00,Mumbai,21,94,1003,16.3,49.8,226,Cloudy
2025-02-27 11:00:00,Pune,36,47,980,21.5,9.2,247,Storm
2025-02-27 12:00:00,Ahmedabad,32,59,994,21.3,22.5,123,Rainy
2025-02-27 13:00:00,Chennai,30,67,1012,6.7,62.7,89,Storm
2025-02-27 14:00:00,Lucknow,31,59,1006,9.2,111.6,179,Rainy
